Date,Open,High,Low,Close,Adj Close,Volume,oc_diff,symbol,Name
2022-01-18,381.0854797363281,394.5392761230469,376.2998046875,382.0470275878906,382.0470275878906,4921110719,0.9615478515625,BCH,Bitcoin Cash
2022-01-19,382.05755615234375,384.1370849609375,367.4389343261719,370.5811767578125,370.5811767578125,4722885424,-11.47637939453125,BCH,Bitcoin Cash
2022-01-20,370.5032043457031,383.70672607421875,358.033935546875,358.10833740234375,358.10833740234375,4652760962,-12.394866943359375,BCH,Bitcoin Cash
2022-01-21,358.2214050292969,359.88275146484375,311.09954833984375,315.2086486816406,315.2086486816406,4998844753,-43.01275634765625,BCH,Bitcoin Cash
2022-01-22,315.29010009765625,318.03399658203125,271.4568786621094,291.4414978027344,291.4414978027344,5502585985,-23.848602294921875,BCH,Bitcoin Cash
2022-01-23,291.51531982421875,302.6041564941406,285.6424865722656,301.8079528808594,301.8079528808594,5029208794,10.292633056640625,BCH,Bitcoin Cash
2022-01-24,301.8553771972656,302.081787109375,262.5016784667969,292.2291259765625,292.2291259765625,5138719653,-9.626251220703125,BCH,Bitcoin Cash
2022-01-25,292.208984375,294.0927429199219,285.4053955078125,292.23382568359375,292.23382568359375,4865661412,0.02484130859375,BCH,Bitcoin Cash
2022-01-26,292.1972961425781,312.758056640625,286.219482421875,289.95135498046875,289.95135498046875,4789506698,-2.245941162109375,BCH,Bitcoin Cash
2022-01-27,289.8567199707031,293.70867919921875,279.4674072265625,289.5102844238281,289.5102844238281,4450566226,-0.346435546875,BCH,Bitcoin Cash
2022-01-28,289.46710205078125,296.8013916015625,282.9716491699219,296.7961120605469,296.7961120605469,4402414050,7.329010009765625,BCH,Bitcoin Cash
2022-01-29,296.79400634765625,301.1580505371094,292.78759765625,298.87139892578125,298.87139892578125,4549035847,2.077392578125,BCH,Bitcoin Cash
2022-01-30,298.9230651855469,301.1792297363281,288.5914306640625,290.500732421875,290.500732421875,4393440670,-8.422332763671875,BCH,Bitcoin Cash
2022-01-31,290.509033203125,290.51416015625,279.07098388671875,285.5392761230469,285.5392761230469,4272814799,-4.969757080078125,BCH,Bitcoin Cash
2022-02-01,285.5138854980469,290.81207275390625,283.4860534667969,288.1484375,288.1484375,4243564723,2.634552001953125,BCH,Bitcoin Cash
2022-02-02,288.1630554199219,296.18621826171875,278.2166442871094,278.5903625488281,278.5903625488281,4304273528,-9.57269287109375,BCH,Bitcoin Cash
2022-02-03,278.5341796875,279.9759216308594,271.9233093261719,279.9759216308594,279.9759216308594,4185575167,1.441741943359375,BCH,Bitcoin Cash
2022-02-04,279.9513854980469,306.16510009765625,277.0716247558594,305.9831237792969,305.9831237792969,4426537277,26.03173828125,BCH,Bitcoin Cash
2022-02-05,306.00537109375,327.2886047363281,303.47772216796875,320.8785400390625,320.8785400390625,4737535933,14.8731689453125,BCH,Bitcoin Cash
2022-02-06,320.8395080566406,327.67352294921875,315.5516357421875,325.0093688964844,325.0093688964844,4528068784,4.16986083984375,BCH,Bitcoin Cash
2022-02-07,325.00732421875,343.30523681640625,319.2076721191406,342.7969055175781,342.7969055175781,4714385327,17.789581298828125,BCH,Bitcoin Cash
2022-02-08,342.8682861328125,355.26422119140625,326.70709228515625,336.2540283203125,336.2540283203125,4364847778,-6.6142578125,BCH,Bitcoin Cash
2022-02-09,336.0909118652344,347.2877197265625,329.99285888671875,345.8336486816406,345.8336486816406,4141759132,9.74273681640625,BCH,Bitcoin Cash
2022-02-10,345.8537902832031,361.35870361328125,337.94122314453125,341.83203125,341.83203125,4400654964,-4.021759033203125,BCH,Bitcoin Cash
2022-02-11,341.8083801269531,341.8083801269531,318.6541748046875,320.5527038574219,320.5527038574219,4306158732,-21.25567626953125,BCH,Bitcoin Cash
2022-02-12,320.55828857421875,329.4959411621094,314.3369445800781,329.23687744140625,329.23687744140625,4371772668,8.6785888671875,BCH,Bitcoin Cash
2022-02-13,329.2290344238281,339.2978515625,325.9889831542969,334.8714904785156,334.8714904785156,4651844844,5.6424560546875,BCH,Bitcoin Cash
2022-02-14,334.7078857421875,336.77294921875,319.7787170410156,331.33441162109375,331.33441162109375,4680229530,-3.37347412109375,BCH,Bitcoin Cash
2022-02-15,331.3029479980469,344.24432373046875,329.6686706542969,343.13092041015625,343.13092041015625,4570027807,11.827972412109375,BCH,Bitcoin Cash
2022-02-16,343.1346130371094,343.2312927246094,330.2479248046875,335.3616027832031,335.3616027832031,4573029120,-7.77301025390625,BCH,Bitcoin Cash
2022-02-17,335.2455139160156,336.1327819824219,310.8101806640625,312.8161926269531,312.8161926269531,4504176872,-22.4293212890625,BCH,Bitcoin Cash
2022-02-18,312.8958740234375,318.5943908691406,307.9739685058594,310.9779357910156,310.9779357910156,4360014643,-1.917938232421875,BCH,Bitcoin Cash
2022-02-19,310.95916748046875,315.8446044921875,306.6270751953125,312.02392578125,312.02392578125,4031413655,1.06475830078125,BCH,Bitcoin Cash
2022-02-20,312.025146484375,312.1766052246094,298.14007568359375,303.1356201171875,303.1356201171875,3986038360,-8.8895263671875,BCH,Bitcoin Cash
2022-02-21,303.11456298828125,309.8935852050781,284.1423645019531,284.3456726074219,284.3456726074219,4150595974,-18.768890380859375,BCH,Bitcoin Cash
2022-02-22,284.2998046875,294.4523620605469,278.5992126464844,293.67535400390625,293.67535400390625,4210903986,9.37554931640625,BCH,Bitcoin Cash
2022-02-23,293.67156982421875,304.37713623046875,288.7298278808594,289.308349609375,289.308349609375,4235446247,-4.36322021484375,BCH,Bitcoin Cash
2022-02-24,289.24725341796875,308.0292663574219,261.3431091308594,300.8105163574219,300.8105163574219,4611840938,11.563262939453125,BCH,Bitcoin Cash
2022-02-25,300.8159484863281,311.1617126464844,291.6392517089844,308.45904541015625,308.45904541015625,4214133332,7.643096923828125,BCH,Bitcoin Cash
2022-02-26,308.45404052734375,322.1429443359375,308.366943359375,314.5308532714844,314.5308532714844,4208615883,6.076812744140625,BCH,Bitcoin Cash
2022-02-27,314.5098571777344,320.5884704589844,301.48712158203125,304.1036071777344,304.1036071777344,4162542039,-10.40625,BCH,Bitcoin Cash
2022-02-28,304.10284423828125,337.12200927734375,301.50030517578125,337.12200927734375,337.12200927734375,4333237969,33.0191650390625,BCH,Bitcoin Cash
2022-03-01,337.1473388671875,342.29681396484375,322.3129577636719,328.23138427734375,328.23138427734375,4406526635,-8.91595458984375,BCH,Bitcoin Cash
2022-03-02,328.24188232421875,330.6590881347656,318.8574523925781,320.4051513671875,320.4051513671875,4160551460,-7.83673095703125,BCH,Bitcoin Cash
2022-03-03,320.4064025878906,321.2419128417969,307.0061950683594,315.1263122558594,315.1263122558594,3961075276,-5.28009033203125,BCH,Bitcoin Cash
2022-03-04,315.1760559082031,315.1760559082031,287.5074462890625,289.9174499511719,289.9174499511719,3826939389,-25.25860595703125,BCH,Bitcoin Cash
2022-03-05,290.0039978027344,294.9566955566406,285.64031982421875,293.9798583984375,293.9798583984375,3571444342,3.975860595703125,BCH,Bitcoin Cash
2022-03-06,294.0160827636719,295.8532409667969,283.0827941894531,283.0827941894531,283.0827941894531,3599409412,-10.93328857421875,BCH,Bitcoin Cash
2022-03-07,283.1036682128906,290.431884765625,272.1178283691406,274.9350891113281,274.9350891113281,3644280854,-8.1685791015625,BCH,Bitcoin Cash
2022-03-08,274.90679931640625,288.90673828125,273.893798828125,284.36962890625,284.36962890625,3565673322,9.46282958984375,BCH,Bitcoin Cash
2022-03-09,284.401611328125,316.09930419921875,284.38153076171875,308.3489074707031,308.3489074707031,3604288416,23.947296142578125,BCH,Bitcoin Cash
2022-03-10,308.2718505859375,308.7500915527344,285.6387023925781,289.86834716796875,289.86834716796875,3301827584,-18.40350341796875,BCH,Bitcoin Cash
2022-03-11,289.903564453125,293.6310119628906,282.2691345214844,288.1972961425781,288.1972961425781,3384249280,-1.706268310546875,BCH,Bitcoin Cash
2022-03-12,288.1991882324219,293.79644775390625,288.0353698730469,291.20159912109375,291.20159912109375,3163131831,3.002410888671875,BCH,Bitcoin Cash
2022-03-13,291.1129150390625,295.2715759277344,280.0370788574219,280.4122314453125,280.4122314453125,3102894940,-10.70068359375,BCH,Bitcoin Cash
2022-03-14,280.3938903808594,289.5464782714844,278.7245788574219,289.5464782714844,289.5464782714844,3391951619,9.152587890625,BCH,Bitcoin Cash
2022-03-15,289.527587890625,292.1330261230469,282.5234375,289.6955261230469,289.6955261230469,3416509695,0.167938232421875,BCH,Bitcoin Cash
2022-03-16,289.6859130859375,300.9913635253906,287.83892822265625,299.7217712402344,299.7217712402344,3493261441,10.035858154296875,BCH,Bitcoin Cash
2022-03-17,299.7149963378906,300.35723876953125,294.953857421875,296.458740234375,296.458740234375,3089185447,-3.256256103515625,BCH,Bitcoin Cash
2022-03-18,296.4346923828125,306.26458740234375,291.439208984375,305.8638916015625,305.8638916015625,3141982108,9.42919921875,BCH,Bitcoin Cash
2022-03-19,305.8276672363281,327.6200866699219,305.6671447753906,327.6200866699219,327.6200866699219,3336760438,21.79241943359375,BCH,Bitcoin Cash
2022-03-20,327.63763427734375,331.2483215332031,317.392333984375,326.9633483886719,326.9633483886719,3504099063,-0.674285888671875,BCH,Bitcoin Cash
2022-03-21,326.9395751953125,339.6693420410156,321.46246337890625,335.2315979003906,335.2315979003906,3775570531,8.292022705078125,BCH,Bitcoin Cash
2022-03-22,335.19683837890625,384.0221862792969,334.7241516113281,376.73681640625,376.73681640625,4592700939,41.53997802734375,BCH,Bitcoin Cash
2022-03-23,376.73785400390625,382.5113220214844,355.1386413574219,364.30548095703125,364.30548095703125,3753713812,-12.432373046875,BCH,Bitcoin Cash
2022-03-24,364.2068176269531,366.9442443847656,352.90252685546875,366.1062927246094,366.1062927246094,4086604251,1.89947509765625,BCH,Bitcoin Cash
2022-03-25,366.119873046875,372.9959716796875,354.19464111328125,364.74017333984375,364.74017333984375,4801830925,-1.37969970703125,BCH,Bitcoin Cash
2022-03-26,364.7374267578125,365.9286193847656,358.0115661621094,361.8934631347656,361.8934631347656,4447203979,-2.843963623046875,BCH,Bitcoin Cash
2022-03-27,361.9129638671875,376.5453796386719,356.1440124511719,376.5374450683594,376.5374450683594,4528242763,14.624481201171875,BCH,Bitcoin Cash
2022-03-28,376.53729248046875,384.6416320800781,367.88214111328125,368.1392822265625,368.1392822265625,4895152714,-8.39801025390625,BCH,Bitcoin Cash
2022-03-29,368.0021667480469,382.9936828613281,368.0021667480469,373.52996826171875,373.52996826171875,4628947859,5.527801513671875,BCH,Bitcoin Cash
2022-03-30,373.4966125488281,385.494873046875,364.674072265625,379.6378173828125,379.6378173828125,4659262272,6.141204833984375,BCH,Bitcoin Cash
2022-03-31,379.6182861328125,389.41424560546875,364.435791015625,384.0443420410156,384.0443420410156,5207447297,4.426055908203125,BCH,Bitcoin Cash
2022-04-01,384.133056640625,388.40826416015625,365.1932373046875,376.88897705078125,376.88897705078125,5038480562,-7.24407958984375,BCH,Bitcoin Cash
2022-04-02,376.91839599609375,382.1118469238281,372.20806884765625,373.2934265136719,373.2934265136719,4929841413,-3.624969482421875,BCH,Bitcoin Cash
2022-04-03,373.2005920410156,380.6925048828125,369.97283935546875,378.7779541015625,378.7779541015625,4788326043,5.577362060546875,BCH,Bitcoin Cash
2022-04-04,378.73211669921875,379.0590515136719,364.4338073730469,375.8177185058594,375.8177185058594,4842131038,-2.914398193359375,BCH,Bitcoin Cash
2022-04-05,375.8760070800781,380.6648254394531,365.98480224609375,365.98480224609375,365.98480224609375,4831755832,-9.891204833984375,BCH,Bitcoin Cash
2022-04-06,366.1181335449219,366.5812072753906,331.06793212890625,331.06793212890625,331.06793212890625,4693817841,-35.050201416015625,BCH,Bitcoin Cash
2022-04-07,331.1391296386719,339.69671630859375,328.95379638671875,336.7745056152344,336.7745056152344,4313693588,5.6353759765625,BCH,Bitcoin Cash
2022-04-08,336.7394104003906,337.9695739746094,322.4564514160156,323.3428955078125,323.3428955078125,4279423040,-13.396514892578125,BCH,Bitcoin Cash
2022-04-09,323.4515075683594,327.1612854003906,323.03765869140625,326.0784912109375,326.0784912109375,4086027568,2.626983642578125,BCH,Bitcoin Cash
2022-04-10,326.073486328125,331.9846496582031,320.9402770996094,320.9402770996094,320.9402770996094,4161265791,-5.133209228515625,BCH,Bitcoin Cash
2022-04-11,320.9681396484375,320.9681396484375,292.248291015625,294.7629699707031,294.7629699707031,4116764653,-26.205169677734375,BCH,Bitcoin Cash
2022-04-12,294.84259033203125,306.8673400878906,294.30072021484375,304.5862731933594,304.5862731933594,3232224320,9.743682861328125,BCH,Bitcoin Cash
2022-04-13,304.57855224609375,347.1517333984375,302.0919189453125,341.97601318359375,341.97601318359375,4640086854,37.3974609375,BCH,Bitcoin Cash
2022-04-14,341.9194641113281,352.00177001953125,333.3792724609375,337.5608215332031,337.5608215332031,4518928223,-4.358642578125,BCH,Bitcoin Cash
2022-04-15,337.5477600097656,344.1576232910156,334.48291015625,340.6129150390625,340.6129150390625,4255742550,3.065155029296875,BCH,Bitcoin Cash
2022-04-16,340.6186218261719,346.595458984375,340.1876220703125,343.1981506347656,343.1981506347656,4186735944,2.57952880859375,BCH,Bitcoin Cash
2022-04-17,343.1590270996094,348.1711730957031,328.2963562011719,328.70330810546875,328.70330810546875,4209933062,-14.455718994140625,BCH,Bitcoin Cash
2022-04-18,328.7154235839844,340.13873291015625,314.01715087890625,340.0191345214844,340.0191345214844,4178084902,11.3037109375,BCH,Bitcoin Cash
2022-04-19,340.01690673828125,342.07427978515625,333.7303161621094,340.39520263671875,340.39520263671875,4216376808,0.3782958984375,BCH,Bitcoin Cash
2022-04-20,340.3670654296875,344.3811950683594,329.8896484375,330.7242126464844,330.7242126464844,4290468661,-9.642852783203125,BCH,Bitcoin Cash
2022-04-21,330.7445068359375,344.4654541015625,314.1760559082031,315.8807067871094,315.8807067871094,4253223441,-14.863800048828125,BCH,Bitcoin Cash
2022-04-22,315.9206848144531,333.2689208984375,315.1374206542969,320.96746826171875,320.96746826171875,4230621505,5.046783447265625,BCH,Bitcoin Cash
2022-04-23,320.9567565917969,322.3563537597656,313.4471435546875,313.4471435546875,313.4471435546875,3981089499,-7.509613037109375,BCH,Bitcoin Cash
2022-04-24,313.4375,314.4516906738281,308.1229248046875,308.1383972167969,308.1383972167969,3915756766,-5.299102783203125,BCH,Bitcoin Cash
2022-04-25,308.1613464355469,315.2762145996094,301.0441589355469,314.77447509765625,314.77447509765625,4339854924,6.613128662109375,BCH,Bitcoin Cash
2022-04-26,314.718017578125,321.27362060546875,293.759033203125,295.910400390625,295.910400390625,4623962165,-18.8076171875,BCH,Bitcoin Cash
2022-04-27,295.92706298828125,308.77313232421875,294.97320556640625,307.33380126953125,307.33380126953125,4530909054,11.40673828125,BCH,Bitcoin Cash
2022-04-28,307.30328369140625,311.8598937988281,303.9029541015625,306.7344055175781,306.7344055175781,4529814365,-0.568878173828125,BCH,Bitcoin Cash
2022-04-29,306.7364501953125,308.4897155761719,292.501708984375,294.709228515625,294.709228515625,4493805037,-12.0272216796875,BCH,Bitcoin Cash
2022-04-30,294.6820983886719,297.3978576660156,273.4030456542969,278.66888427734375,278.66888427734375,4327964629,-16.013214111328125,BCH,Bitcoin Cash
2022-05-01,278.5876159667969,287.123779296875,275.1846618652344,284.4119873046875,284.4119873046875,4136305101,5.824371337890625,BCH,Bitcoin Cash
2022-05-02,284.3893737792969,288.77410888671875,280.5032958984375,285.0909423828125,285.0909423828125,4223541712,0.701568603515625,BCH,Bitcoin Cash
2022-05-03,285.1055603027344,288.95782470703125,277.09857177734375,279.4828186035156,279.4828186035156,4189270453,-5.62274169921875,BCH,Bitcoin Cash
2022-05-04,279.4761657714844,299.85614013671875,279.0277099609375,299.85614013671875,299.85614013671875,4249843095,20.379974365234375,BCH,Bitcoin Cash
2022-05-05,299.7738342285156,302.2406005859375,273.90277099609375,277.2933044433594,277.2933044433594,4043872451,-22.48052978515625,BCH,Bitcoin Cash
2022-05-06,277.2726745605469,277.5096130371094,267.2474060058594,274.9815368652344,274.9815368652344,4076255396,-2.2911376953125,BCH,Bitcoin Cash
2022-05-07,274.9581604003906,277.1395263671875,265.421875,268.7116394042969,268.7116394042969,3969336859,-6.24652099609375,BCH,Bitcoin Cash
2022-05-08,268.6902160644531,269.1800537109375,260.5592346191406,261.7698059082031,261.7698059082031,3914963030,-6.92041015625,BCH,Bitcoin Cash
2022-05-09,261.7798767089844,265.9736328125,221.99842834472656,221.99842834472656,221.99842834472656,3936060796,-39.78144836425781,BCH,Bitcoin Cash
2022-05-10,221.7211151123047,243.73402404785156,213.5845947265625,231.91481018066406,231.91481018066406,3859737063,10.193695068359375,BCH,Bitcoin Cash
2022-05-11,231.81019592285156,248.0335235595703,187.3526611328125,194.3667449951172,194.3667449951172,3953210175,-37.443450927734375,BCH,Bitcoin Cash
2022-05-12,194.38613891601562,223.55630493164062,160.06703186035156,194.1725616455078,194.1725616455078,3584276078,-0.2135772705078125,BCH,Bitcoin Cash
2022-05-13,194.0931854248047,219.50782775878906,192.38258361816406,202.2874298095703,202.2874298095703,3636972858,8.194244384765625,BCH,Bitcoin Cash
2022-05-14,202.27560424804688,235.14346313476562,188.09188842773438,211.21719360351562,211.21719360351562,3521420797,8.94158935546875,BCH,Bitcoin Cash
2022-05-15,211.08657836914062,215.27967834472656,204.22402954101562,214.53973388671875,214.53973388671875,3413965388,3.453155517578125,BCH,Bitcoin Cash
2022-05-16,214.52536010742188,214.56582641601562,197.095947265625,197.2950439453125,197.2950439453125,3256557517,-17.230316162109375,BCH,Bitcoin Cash
2022-05-17,197.2946014404297,212.22921752929688,196.87777709960938,206.68150329589844,206.68150329589844,3449664523,9.38690185546875,BCH,Bitcoin Cash
2022-05-18,206.67381286621094,208.4884033203125,188.02528381347656,188.02528381347656,188.02528381347656,3060637904,-18.648529052734375,BCH,Bitcoin Cash
2022-05-19,188.00985717773438,197.90283203125,182.75726318359375,196.5090789794922,196.5090789794922,2923280282,8.499221801757812,BCH,Bitcoin Cash
2022-05-20,196.46939086914062,199.6910858154297,186.7371063232422,190.89602661132812,190.89602661132812,2828424951,-5.5733642578125,BCH,Bitcoin Cash
2022-05-21,190.87637329101562,195.16111755371094,187.8426971435547,192.2581787109375,192.2581787109375,2643841413,1.381805419921875,BCH,Bitcoin Cash
2022-05-22,192.26966857910156,201.89329528808594,191.0601348876953,198.9332275390625,198.9332275390625,2711327936,6.6635589599609375,BCH,Bitcoin Cash
2022-05-23,198.84584045410156,206.6263885498047,190.7355499267578,191.71287536621094,191.71287536621094,2902268797,-7.132965087890625,BCH,Bitcoin Cash
2022-05-24,191.72715759277344,196.72628784179688,185.27638244628906,195.79901123046875,195.79901123046875,2488202440,4.0718536376953125,BCH,Bitcoin Cash
2022-05-25,195.77049255371094,199.9034423828125,190.300537109375,190.59967041015625,190.59967041015625,2749192229,-5.1708221435546875,BCH,Bitcoin Cash
2022-05-26,190.607421875,192.41976928710938,174.7511444091797,181.01046752929688,181.01046752929688,2687101363,-9.596954345703125,BCH,Bitcoin Cash
2022-05-27,180.82005310058594,183.50697326660156,172.5823516845703,174.08544921875,174.08544921875,2403823662,-6.7346038818359375,BCH,Bitcoin Cash
2022-05-28,176.13522338867188,179.71566772460938,173.69064331054688,179.02490234375,179.02490234375,2443184415,2.889678955078125,BCH,Bitcoin Cash
2022-05-29,178.9846649169922,185.54791259765625,176.2801971435547,185.31155395507812,185.31155395507812,2372355059,6.3268890380859375,BCH,Bitcoin Cash
2022-05-30,185.28695678710938,197.12765502929688,184.9847412109375,196.80284118652344,196.80284118652344,2126028710,11.515884399414062,BCH,Bitcoin Cash
2022-05-31,196.7918701171875,206.28138732910156,192.97882080078125,203.65670776367188,203.65670776367188,2833067479,6.864837646484375,BCH,Bitcoin Cash
2022-06-01,203.7167205810547,208.09840393066406,185.76641845703125,186.33226013183594,186.33226013183594,2770365463,-17.38446044921875,BCH,Bitcoin Cash
2022-06-02,186.33030700683594,189.4698486328125,183.72756958007812,189.00332641601562,189.00332641601562,2404656966,2.6730194091796875,BCH,Bitcoin Cash
2022-06-03,189.01145935058594,191.07615661621094,181.04112243652344,183.2595977783203,183.2595977783203,2215340158,-5.751861572265625,BCH,Bitcoin Cash
2022-06-04,183.28903198242188,189.28114318847656,180.7606201171875,188.62693786621094,188.62693786621094,2154747013,5.3379058837890625,BCH,Bitcoin Cash
2022-06-05,188.64341735839844,189.80963134765625,179.81442260742188,180.0278778076172,180.0278778076172,2226194881,-8.61553955078125,BCH,Bitcoin Cash
2022-06-06,179.99588012695312,188.61239624023438,179.88455200195312,185.79116821289062,185.79116821289062,2251990334,5.7952880859375,BCH,Bitcoin Cash
2022-06-07,185.7882080078125,187.6691436767578,173.82684326171875,182.37486267089844,182.37486267089844,2206363272,-3.4133453369140625,BCH,Bitcoin Cash
2022-06-08,182.3709716796875,182.739013671875,176.06307983398438,177.0389862060547,177.0389862060547,2155743341,-5.3319854736328125,BCH,Bitcoin Cash
2022-06-09,177.03231811523438,180.2599639892578,173.78866577148438,175.6043701171875,175.6043701171875,2090813873,-1.427947998046875,BCH,Bitcoin Cash
2022-06-10,175.6044921875,176.4984130859375,167.1717529296875,167.9102020263672,167.9102020263672,2142235323,-7.6942901611328125,BCH,Bitcoin Cash
2022-06-11,167.900634765625,169.53611755371094,155.8970947265625,156.95407104492188,156.95407104492188,2035539813,-10.946563720703125,BCH,Bitcoin Cash
2022-06-12,157.01156616210938,157.9407196044922,147.1142120361328,147.1142120361328,147.1142120361328,1935626592,-9.897354125976562,BCH,Bitcoin Cash
2022-06-13,147.0347442626953,148.12445068359375,125.15804290771484,126.7068099975586,126.7068099975586,2044007399,-20.32793426513672,BCH,Bitcoin Cash
2022-06-14,126.72553253173828,132.9969482421875,118.69065856933594,126.29086303710938,126.29086303710938,1681543805,-0.43466949462890625,BCH,Bitcoin Cash
2022-06-15,126.27769470214844,129.956298828125,112.15670013427734,127.5723876953125,127.5723876953125,1699975336,1.2946929931640625,BCH,Bitcoin Cash
2022-06-16,127.54725646972656,129.63330078125,108.11223602294922,109.38005065917969,109.38005065917969,1601917679,-18.167205810546875,BCH,Bitcoin Cash
2022-06-17,109.37103271484375,121.19572448730469,108.08806610107422,120.93612670898438,120.93612670898438,1860195195,11.565093994140625,BCH,Bitcoin Cash
2022-06-18,120.94042205810547,123.31108856201172,110.71099090576172,116.51904296875,116.51904296875,1955594257,-4.421379089355469,BCH,Bitcoin Cash
2022-06-19,116.48397064208984,122.2614974975586,111.78328704833984,120.19225311279297,120.19225311279297,1578105198,3.708282470703125,BCH,Bitcoin Cash
2022-06-20,120.1887435913086,124.16808319091797,116.47064208984375,118.97757720947266,118.97757720947266,1569058756,-1.2111663818359375,BCH,Bitcoin Cash
2022-06-21,118.96553039550781,122.5783920288086,116.0230712890625,118.88475799560547,118.88475799560547,1562491556,-0.08077239990234375,BCH,Bitcoin Cash
2022-06-22,118.93859100341797,119.24260711669922,113.0276107788086,113.30838775634766,113.30838775634766,1422857193,-5.6302032470703125,BCH,Bitcoin Cash
2022-06-23,113.30931854248047,117.71651458740234,112.54875946044922,116.16727447509766,116.16727447509766,1253332573,2.8579559326171875,BCH,Bitcoin Cash
2022-06-24,116.1563949584961,120.70429229736328,114.53982543945312,114.53982543945312,114.53982543945312,1542360255,-1.6165695190429688,BCH,Bitcoin Cash
2022-06-25,114.57484436035156,115.9377670288086,111.84400939941406,115.27176666259766,115.27176666259766,1522627566,0.6969223022460938,BCH,Bitcoin Cash
2022-06-26,115.25562286376953,118.95384216308594,113.0697021484375,113.07980346679688,113.07980346679688,1484787303,-2.1758193969726562,BCH,Bitcoin Cash
2022-06-27,113.10125732421875,116.63211059570312,110.82582092285156,111.42684936523438,111.42684936523438,1386986480,-1.674407958984375,BCH,Bitcoin Cash
2022-06-28,111.42487335205078,112.5249252319336,102.85765075683594,103.17231750488281,103.17231750488281,1207384600,-8.252555847167969,BCH,Bitcoin Cash
2022-06-29,103.17366027832031,107.16561889648438,102.07849884033203,104.40489959716797,104.40489959716797,726870704,1.2312393188476562,BCH,Bitcoin Cash
2022-06-30,104.4162368774414,104.67221069335938,98.28801727294922,102.73477935791016,102.73477935791016,1053256061,-1.68145751953125,BCH,Bitcoin Cash
2022-07-01,102.81454467773438,105.5563735961914,98.77178192138672,101.41802215576172,101.41802215576172,760197665,-1.3965225219726562,BCH,Bitcoin Cash
2022-07-02,101.44420623779297,106.81431579589844,100.92027282714844,106.48081970214844,106.48081970214844,1199030331,5.036613464355469,BCH,Bitcoin Cash
2022-07-03,106.45531463623047,107.24630737304688,102.15668487548828,105.5800552368164,105.5800552368164,1187978767,-0.8752593994140625,BCH,Bitcoin Cash
2022-07-04,105.58285522460938,108.14682006835938,102.86429595947266,108.13239288330078,108.13239288330078,1249269541,2.5495376586914062,BCH,Bitcoin Cash
2022-07-05,108.12164306640625,108.28050231933594,102.18711853027344,104.31560516357422,104.31560516357422,1291077986,-3.8060379028320312,BCH,Bitcoin Cash
2022-07-06,104.32518768310547,106.87326049804688,103.23578643798828,106.16500854492188,106.16500854492188,1266533088,1.8398208618164062,BCH,Bitcoin Cash
2022-07-07,106.16227722167969,112.03264617919922,105.239501953125,111.64202880859375,111.64202880859375,1101358631,5.4797515869140625,BCH,Bitcoin Cash
2022-07-08,111.6590576171875,112.83290100097656,107.4120101928711,109.0074234008789,109.0074234008789,632161393,-2.6516342163085938,BCH,Bitcoin Cash
2022-07-09,108.97972869873047,112.79811096191406,108.81466674804688,111.57935333251953,111.57935333251953,1334656388,2.5996246337890625,BCH,Bitcoin Cash
2022-07-10,111.55611419677734,111.55611419677734,105.8044662475586,107.04318237304688,107.04318237304688,1259130239,-4.512931823730469,BCH,Bitcoin Cash
2022-07-11,107.02953338623047,107.10580444335938,99.12873840332031,99.30374908447266,99.30374908447266,1223361760,-7.7257843017578125,BCH,Bitcoin Cash
2022-07-12,99.310302734375,100.62295532226562,97.49634552001953,97.541748046875,97.541748046875,1179157071,-1.7685546875,BCH,Bitcoin Cash
2022-07-13,97.52955627441406,102.34386444091797,96.00476837158203,102.34386444091797,102.34386444091797,1209984234,4.814308166503906,BCH,Bitcoin Cash
2022-07-14,102.32205200195312,103.8016586303711,99.39031219482422,103.00496673583984,103.00496673583984,1243950769,0.6829147338867188,BCH,Bitcoin Cash
2022-07-15,103.00578308105469,106.52957153320312,102.37350463867188,106.08636474609375,106.08636474609375,547465009,3.0805816650390625,BCH,Bitcoin Cash
2022-07-16,106.06724548339844,110.36827087402344,104.13455963134766,109.59832763671875,109.59832763671875,615055280,3.5310821533203125,BCH,Bitcoin Cash
2022-07-17,109.60568237304688,115.11505126953125,108.12824249267578,110.63470458984375,110.63470458984375,355265041,1.029022216796875,BCH,Bitcoin Cash
2022-07-18,110.64099884033203,121.6329116821289,110.64099884033203,121.6329116821289,121.6329116821289,412280051,10.991912841796875,BCH,Bitcoin Cash
2022-07-19,121.5849380493164,129.118408203125,116.55989837646484,128.44296264648438,128.44296264648438,541861862,6.858024597167969,BCH,Bitcoin Cash
2022-07-20,128.45106506347656,130.63555908203125,120.822021484375,121.8243637084961,121.8243637084961,367420156,-6.626701354980469,BCH,Bitcoin Cash
2022-07-21,121.8165054321289,123.77478790283203,118.4802474975586,122.982177734375,122.982177734375,305920034,1.1656723022460938,BCH,Bitcoin Cash
2022-07-22,122.98787689208984,128.55946350097656,120.79060363769531,123.50938415527344,123.50938415527344,413046002,0.5215072631835938,BCH,Bitcoin Cash
2022-07-23,123.4530029296875,126.58251190185547,119.01912689208984,122.71155548095703,122.71155548095703,246810479,-0.7414474487304688,BCH,Bitcoin Cash
2022-07-24,122.69570922851562,134.43792724609375,122.67337799072266,132.38540649414062,132.38540649414062,329204445,9.689697265625,BCH,Bitcoin Cash
